name;frameTime;pcm_fftMag_mfcc[1];pcm_fftMag_mfcc[2];pcm_fftMag_mfcc[3];pcm_fftMag_mfcc[4];pcm_fftMag_mfcc[5];pcm_fftMag_mfcc[6];pcm_fftMag_mfcc[7];pcm_fftMag_mfcc[8];pcm_fftMag_mfcc[9];pcm_fftMag_mfcc[10];pcm_fftMag_mfcc[11];pcm_fftMag_mfcc[12];pcm_LOGenergy;pcm_fftMag_mfcc_de[1];pcm_fftMag_mfcc_de[2];pcm_fftMag_mfcc_de[3];pcm_fftMag_mfcc_de[4];pcm_fftMag_mfcc_de[5];pcm_fftMag_mfcc_de[6];pcm_fftMag_mfcc_de[7];pcm_fftMag_mfcc_de[8];pcm_fftMag_mfcc_de[9];pcm_fftMag_mfcc_de[10];pcm_fftMag_mfcc_de[11];pcm_fftMag_mfcc_de[12];pcm_LOGenergy_de;pcm_fftMag_mfcc_de_de[1];pcm_fftMag_mfcc_de_de[2];pcm_fftMag_mfcc_de_de[3];pcm_fftMag_mfcc_de_de[4];pcm_fftMag_mfcc_de_de[5];pcm_fftMag_mfcc_de_de[6];pcm_fftMag_mfcc_de_de[7];pcm_fftMag_mfcc_de_de[8];pcm_fftMag_mfcc_de_de[9];pcm_fftMag_mfcc_de_de[10];pcm_fftMag_mfcc_de_de[11];pcm_fftMag_mfcc_de_de[12];pcm_LOGenergy_de_de
'unknown';33.630000;3.449801e+01;-4.751874e+01;-4.194831e+01;6.873623e+00;-4.703838e+01;-1.749490e+01;2.588713e+01;-3.198466e+01;1.457189e+01;1.917550e+01;-1.638040e+01;-2.288218e+00;2.221913e+01;-1.006952e-01;-2.837462e+00;-8.501025e+00;-4.209109e+00;-2.565692e+00;1.055618e+00;8.332449e-01;4.303231e+00;4.418958e+00;1.341386e+00;-4.642683e+00;-1.408857e+00;6.172878e-01;-5.230182e-01;-1.392812e+00;4.000185e+00;1.774476e+00;2.003494e-01;4.751599e-01;-1.943056e+00;-1.004798e+00;-1.020633e+00;-4.969631e-01;-1.489743e-01;-5.834255e-01;-1.549660e-01
'unknown';33.640000;3.023847e+01;-5.228801e+01;-3.666678e+01;1.171954e+00;-4.399379e+01;-8.217582e+00;1.626885e+01;-2.537747e+01;1.264653e+01;1.723461e+01;-1.930630e+01;-5.740077e+00;2.265310e+01;-6.038679e-01;-4.315521e+00;-1.234401e+00;4.707510e-01;-1.911922e+00;2.990854e+00;-1.579728e+00;1.192917e+00;3.374527e+00;1.273763e+00;-5.135909e+00;-1.247936e+00;3.128876e-01;-4.222682e-01;-5.532273e-01;3.689615e+00;1.786810e+00;4.853212e-01;-5.704178e-01;-1.607480e+00;-8.159849e-01;-7.028028e-01;2.133993e-02;-5.900857e-01;-5.571391e-01;-1.970635e-01
'unknown';33.650000;3.027945e+01;-5.793432e+01;-3.562258e+01;4.489345e+00;-5.335599e+01;-1.007797e+01;1.586891e+01;-2.594567e+01;1.400243e+01;1.858471e+01;-2.915037e+01;-1.122129e+01;2.275214e+01;-2.030586e+00;-3.174470e+00;2.407090e+00;-2.216249e-01;4.649723e-01;9.317783e-01;-4.190916e+00;4.924081e+00;2.680451e+00;1.675711e+00;-4.193549e+00;-4.007473e+00;1.367519e-01;-3.135063e-01;4.393049e-01;2.057030e+00;7.511501e-01;1.170262e+00;-1.483279e+00;-8.290218e-01;1.265162e-01;-3.879861e-01;4.548226e-01;-2.613275e-01;-1.308967e-01;-1.551046e-01
'unknown';33.660000;2.936348e+01;-5.960349e+01;-3.331027e+01;7.765532e+00;-4.670162e+01;-7.701075e+00;1.249322e+01;-1.913588e+01;2.110358e+01;2.427092e+01;-3.001116e+01;-1.370969e+01;2.280925e+01;-1.226094e+00;-2.601078e+00;1.181172e+00;6.186967e-01;2.645168e-01;-2.362282e+00;-2.837801e+00;3.324945e+00;3.341101e+00;2.855860e+00;-6.388223e+00;-2.736722e+00;4.112854e-02;1.118435e-01;8.374856e-01;3.622159e-01;-1.118501e-01;6.968275e-01;-1.888835e+00;5.112470e-01;3.574689e-01;-6.117061e-01;2.292709e-01;-1.408336e-01;7.301050e-01;-9.461085e-02
'unknown';33.670000;2.478258e+01;-5.973336e+01;-3.159112e+01;2.468709e+00;-4.335960e+01;-1.309426e+01;6.820368e+00;-1.048505e+01;2.374562e+01;2.403590e+01;-3.199571e+01;-1.834078e+01;2.282482e+01;-1.357113e+00;-1.498159e+00;5.763367e-01;-5.273308e-01;2.197400e+00;-3.684208e+00;-2.682827e+00;3.869798e+00;2.495740e+00;2.824450e+00;-5.323164e+00;-1.318948e+00;-2.235584e-02;5.322903e-01;6.939902e-01;9.108696e-02;1.602588e-01;-1.648647e-01;-9.464117e-01;1.452055e+00;-4.446957e-01;-8.453494e-01;-4.408169e-01;5.945071e-01;1.926605e+00;-7.142214e-02
'unknown';33.680000;2.685644e+01;-6.439388e+01;-3.277665e+01;5.275755e+00;-4.766940e+01;-1.852085e+01;6.604117e+00;-1.648306e+01;2.448044e+01;2.878832e+01;-4.982474e+01;-1.586394e+01;2.282240e+01;-3.813864e-01;-9.662491e-01;1.492056e+00;6.435366e-02;7.060021e-01;-4.145329e+00;2.224628e-01;3.507403e+00;4.083511e-01;1.845748e+00;-5.275270e+00;1.058327e+00;-8.061276e-02;2.765843e-01;7.987369e-01;7.993696e-01;1.175660e-01;-5.323513e-01;8.588028e-02;1.255797e+00;-3.211059e-02;-1.052222e+00;-1.492579e+00;2.516963e+00;1.918925e+00;-6.862389e-02
'unknown';33.690000;2.474740e+01;-6.302992e+01;-3.300771e+01;3.097579e+00;-4.188510e+01;-2.308913e+01;5.399326e+00;-7.923092e+00;2.479270e+01;3.044827e+01;-4.585940e+01;-1.673890e+01;2.263378e+01;2.085121e-01;-5.219342e-01;2.707083e+00;8.568407e-01;-5.800937e-01;-2.908757e+00;1.539227e+00;2.609374e+00;-7.992096e-02;-2.331734e-02;-1.777490e+00;3.728029e+00;-1.594881e-01;3.238136e-01;5.139717e-01;6.820341e-01;5.624977e-01;-1.087989e+00;1.607760e-01;5.756172e-01;-9.967586e-01;-6.955752e-01;-1.620972e+00;2.799960e+00;1.596021e+00;-7.067887e-02
'unknown';33.700000;2.747413e+01;-6.278645e+01;-2.514170e+01;7.772865e+00;-4.390886e+01;-2.343029e+01;1.431605e+01;-2.879845e+00;2.262180e+01;3.029347e+01;-4.945566e+01;-9.218994e+00;2.250170e+01;-6.259855e-01;9.044941e-01;4.112647e+00;5.144409e-01;-1.008493e+00;-2.320607e+00;1.330157e+00;3.794605e+00;-6.321756e-01;-3.183153e+00;4.423754e+00;4.334416e+00;-2.334248e-01;1.499816e-01;3.016652e-01;-6.325617e-02;6.465679e-01;-2.437431e-01;2.341175e-02;-1.084825e+00;-1.939746e+00;-1.048490e-01;-6.828794e-01;2.232421e+00;2.680017e-01;-7.687929e-02
'unknown';33.710000;2.551629e+01;-6.314674e+01;-2.187319e+01;5.504358e+00;-4.814034e+01;-2.518332e+01;1.066054e+01;-4.239785e+00;2.427534e+01;2.316673e+01;-4.106770e+01;-3.023107e+00;2.218773e+01;3.842546e-01;1.363281e-01;2.676212e+00;2.060114e+00;-2.385296e+00;-3.792690e+00;-3.585884e-01;-1.257596e+00;-4.618729e-01;-2.765961e+00;3.827123e+00;5.023111e+00;-2.993442e-01;-2.414764e-02;5.074468e-01;-3.419812e-01;7.905327e-01;1.000475e+00;8.283605e-02;-1.866816e+00;-2.192173e+00;8.819637e-02;1.054034e+00;4.819595e-01;-2.049363e+00;-7.429590e-02
'unknown';33.720000;2.334206e+01;-5.981300e+01;-1.778068e+01;6.644571e+00;-4.958424e+01;-2.907678e+01;1.062430e+01;6.483120e-01;2.157825e+01;1.651332e+01;-3.010182e+01;-1.049757e+00;2.187830e+01;2.806501e-01;2.129459e-01;1.191210e+00;2.695556e+00;3.898876e-01;-3.586304e+00;-4.252754e+00;-4.257844e+00;7.508221e-02;-1.973276e-01;3.084529e+00;1.750794e+00;-3.950811e-01;7.157439e-03;5.012355e-01;-3.628588e-02;7.168252e-01;1.507887e+00;7.759843e-01;-1.715882e+00;-2.373184e+00;3.635847e-01;2.208451e+00;-1.050464e+00;-3.007394e+00;-6.190828e-02
'unknown';33.730000;2.873471e+01;-6.383500e+01;-2.330716e+01;1.396230e+01;-5.097389e+01;-3.922933e+01;5.452262e+00;-1.597515e+01;2.300511e+01;2.350854e+01;-3.640070e+01;4.292038e+00;2.144876e+01;-3.655439e-01;2.361074e+00;2.457895e+00;3.718946e+00;3.723091e+00;-1.861728e+00;-5.003399e+00;-4.325269e+00;7.431984e-03;3.753940e+00;1.301920e+00;-5.226975e+00;-4.501394e-01;-5.851097e-02;6.543145e-01;7.348231e-01;-1.368306e-01;1.158315e+00;1.811672e+00;-1.059452e-01;-9.458818e-01;4.231840e-03;9.315764e-01;-7.120957e-01;-2.601313e+00;-3.094073e-02
'unknown';33.740000;2.726818e+01;-6.137759e+01;-1.846866e+01;1.702168e+01;-4.054265e+01;-3.433881e+01;-4.343583e+00;-1.830138e+01;2.363232e+01;2.913593e+01;-3.636651e+01;-4.122595e+00;2.089578e+01;-2.152990e-01;2.298299e+00;4.040376e+00;3.269151e+00;3.476747e+00;5.938339e-01;-4.926848e+00;-6.537478e+00;9.510954e-01;4.599149e+00;4.340336e-01;-5.577511e+00;-4.675686e-01;3.705409e-01;1.531273e-01;2.883579e-01;-7.719741e-01;-5.003873e-01;1.817553e+00;2.157083e+00;9.512200e-02;-8.431574e-01;-1.233153e+00;-2.351909e-01;-3.725300e-01;1.884850e-02
'unknown';33.750000;2.172552e+01;-5.055908e+01;-9.239721e+00;1.891054e+01;-3.404568e+01;-3.186095e+01;-6.872519e+00;-1.639128e+01;2.328546e+01;3.562513e+01;-3.142575e+01;-2.762157e+01;2.042829e+01;3.396744e-01;2.365224e+00;4.925745e+00;1.089164e+00;1.862850e+00;3.175603e+00;-5.512676e-01;-4.847188e+00;-8.787203e-01;-5.063173e-01;1.591892e+00;-4.319304e+00;-4.178042e-01;8.893543e-01;-6.289492e-01;-1.103132e+00;-1.054313e+00;-1.484430e+00;1.451017e+00;3.365062e+00;9.980692e-01;-1.507114e+00;-2.555979e+00;3.531674e-01;1.885993e+00;6.423130e-02
'unknown';33.760000;2.577017e+01;-5.495947e+01;-4.612519e+00;2.051621e+01;-4.066461e+01;-2.979180e+01;-7.847552e+00;-3.183101e+01;2.619355e+01;3.345077e+01;-3.041913e+01;-1.298051e+01;2.005069e+01;1.780746e+00;9.765072e-01;1.399075e+00;1.505770e-01;-1.181928e+00;2.982796e+00;4.306596e+00;-3.521275e+00;-3.697629e+00;-4.232962e+00;1.763589e+00;-5.656914e-01;-3.170063e-01;7.318189e-01;-4.788300e-01;-2.042554e+00;-8.098404e-01;-7.661606e-01;8.944603e-01;3.018582e+00;2.332254e+00;-1.792533e+00;-2.307468e+00;4.323609e-01;1.243064e+00;9.048044e-02
'unknown';33.770000;3.118209e+01;-5.521794e+01;-5.606504e+00;1.766085e+01;-4.159866e+01;-2.562481e+01;4.447908e+00;-3.344627e+01;1.733089e+01;1.881953e+01;-3.141494e+01;-1.287553e+01;1.978228e+01;3.083205e+00;-1.227760e-01;-1.737117e+00;6.667900e-03;-1.369722e+00;4.198878e+00;7.205189e+00;-8.430250e-01;-5.203777e+00;-4.609901e+00;2.402979e+00;1.697082e+00;-2.042641e-01;1.016839e-01;-2.472579e-01;-1.574687e+00;-1.071713e-01;3.402653e-02;6.648196e-01;1.006858e+00;1.990085e+00;-4.666483e-01;-5.168915e-01;-1.480009e-01;3.692177e-01;8.105767e-02
'unknown';33.780000;3.144362e+01;-5.416562e+01;-1.328990e+01;1.839940e+01;-4.267580e+01;-2.254289e+01;1.152918e+01;-2.738026e+01;8.121456e+00;1.637392e+01;-2.755398e+01;-1.432407e+01;1.963375e+01;2.072030e+00;1.148149e+00;-2.840961e+00;-2.388027e-01;1.262230e+00;4.554498e+00;6.287832e+00;3.121712e+00;-5.849039e+00;-4.886397e+00;2.190294e+00;-2.370384e+00;-1.219364e-01;-5.180756e-01;1.978059e-01;1.405670e-01;-1.145584e-01;2.812321e-01;5.947969e-01;-8.740694e-01;9.342893e-01;1.058520e+00;6.995416e-01;-3.551050e-01;-1.556790e-02;3.837026e-02
'unknown';33.790000;3.430482e+01;-5.156988e+01;-1.358662e+01;2.000228e+01;-3.988870e+01;-1.449102e+01;1.946506e+01;-2.283178e+01;6.302623e+00;2.111404e+01;-2.084343e+01;-1.846438e+01;1.961544e+01;7.024519e-01;1.043114e+00;-8.276723e-01;7.479971e-01;8.109039e-01;5.713850e+00;3.492406e+00;1.781744e+00;-2.136257e+00;-2.764057e+00;6.385349e-01;-1.570869e+00;-1.100508e-01;-9.354898e-01;2.392654e-02;1.325301e+00;-2.275814e-01;-2.707828e-01;2.235128e-01;-1.746330e+00;3.824759e-02;2.457132e+00;1.196617e+00;-9.335151e-01;4.928276e-01;-1.174150e-02
'unknown';33.800000;3.456895e+01;-5.104276e+01;-1.482727e+01;1.815148e+01;-3.520844e+01;-1.258621e+01;1.608303e+01;-2.152970e+01;2.462492e+00;7.871525e+00;-2.475341e+01;-2.203801e+01;1.952443e+01;3.807442e-01;1.382592e+00;1.647187e+00;-7.928795e-01;-8.660809e-01;5.199295e+00;1.792640e+00;-1.622131e-01;6.121035e-02;-1.658176e+00;8.702863e-01;9.904448e-01;-1.722616e-01;-8.571256e-01;-4.710070e-01;1.276619e+00;-3.621141e-01;-1.033517e+00;-8.116245e-01;-1.712548e+00;-2.481662e-01;2.620532e+00;1.583874e+00;-1.017002e+00;1.249748e+00;-4.883978e-02
'unknown';33.810000;3.313168e+01;-5.156380e+01;-8.976180e+00;2.152480e+01;-4.127782e+01;-2.033905e+00;1.963301e+01;-2.746284e+01;9.479093e+00;9.250444e+00;-2.962255e+01;-1.687291e+01;1.928669e+01;-7.486008e-01;-1.203648e-01;2.645312e+00;-8.542008e-01;-1.659481e+00;4.994044e+00;7.211369e-01;9.901754e-01;4.126759e+00;-2.409269e-01;-1.604592e+00;2.480805e+00;-2.378090e-01;-6.860374e-01;-4.767779e-01;7.896041e-03;-7.209226e-01;-5.237334e-01;-1.917897e+00;-1.317641e+00;1.001342e+00;1.519425e+00;1.168966e+00;-5.899270e-01;5.989312e-01;-5.219097e-02
'unknown';33.820000;3.393391e+01;-4.725570e+01;-7.359182e+00;1.367375e+01;-4.631165e+01;-2.774975e+00;2.040840e+01;-2.587580e+01;6.839273e+00;1.401484e+01;-1.881299e+01;-1.016758e+01;1.893682e+01;-1.488072e+00;-6.251472e-01;1.805642e+00;-1.248274e+00;-2.670165e+00;8.562789e-01;-8.892710e-01;2.276666e+00;4.122114e+00;1.771406e+00;-1.773151e+00;1.852516e+00;-3.022562e-01;-4.529676e-01;-8.124652e-01;-9.201280e-01;-1.946980e-01;-2.444578e-01;-2.177892e+00;-8.092305e-01;1.184864e+00;1.829397e-01;7.123765e-01;-3.876852e-01;-2.589570e-01;-2.488070e-02
'unknown';33.830000;3.087934e+01;-5.406523e+01;-4.094101e+00;1.797014e+01;-4.263450e+01;5.573584e+00;2.090806e+01;-1.570785e+01;2.474803e+01;1.683775e+01;-3.183660e+01;-1.199556e+01;1.872020e+01;-1.793327e+00;-3.369060e-01;-8.674194e-01;-2.628919e+00;-9.057213e-01;-1.704129e+00;-1.754843e+00;5.569016e+00;3.430415e+00;1.365982e+00;-9.893814e-01;9.927506e-01;-3.060083e-01;2.578938e-02;-6.047206e-01;-1.043419e+00;3.063485e-01;2.119811e-01;-1.492448e+00;7.870837e-02;1.569377e-01;-1.347932e+00;3.681696e-01;1.083386e+00;-4.837781e-02;3.961867e-03
'unknown';33.840000;2.825476e+01;-5.291778e+01;-8.240099e+00;1.368744e+01;-4.788092e+01;-1.210856e+01;1.099916e+01;-1.602386e+01;1.543860e+01;1.293490e+01;-3.251213e+01;-1.521410e+01;1.829639e+01;-1.361731e+00;-2.571464e+00;-1.197087e+00;-8.790106e-01;-2.465249e+00;-2.341080e+00;-1.015523e+00;3.472687e+00;1.324081e+00;1.100252e+00;-1.375745e+00;4.396869e-01;-2.625654e-01;4.323950e-01;-4.119491e-01;-4.296959e-01;9.148120e-01;5.847957e-01;5.005595e-02;4.836709e-01;-1.329931e+00;-1.380804e+00;1.603052e-01;1.447590e+00;-5.861371e-02;3.104107e-02
'unknown';33.850000;2.700462e+01;-5.041730e+01;-1.287282e+01;8.373360e+00;-4.502179e+01;-5.887754e+00;1.556342e+01;-4.543729e+00;2.233151e+01;1.662032e+01;-2.771988e+01;-9.385898e+00;1.807686e+01;-6.828245e-01;-2.170809e+00;-1.070418e+00;4.929097e-01;-7.020329e-01;-8.695151e-01;1.177805e+00;1.176853e+00;-1.213885e+00;1.935498e+00;3.613633e+00;2.945331e+00;-2.378450e-01;5.607658e-01;2.403485e-02;7.522644e-01;1.476381e+00;4.719022e-01;4.461764e-01;1.490698e-02;-2.883815e+00;-8.825997e-01;-1.051572e-01;9.194580e-01;-4.449283e-01;3.941572e-02
'unknown';33.860000;2.906261e+01;-6.193699e+01;-8.955258e+00;1.407709e+01;-5.744425e+01;-8.749704e+00;1.800311e+01;-1.409442e+01;1.466793e+01;1.962481e+01;-2.775008e+01;-9.273978e+00;1.794567e+01;1.186514e-01;-1.767941e+00;-2.413385e-01;1.764872e+00;1.519695e-01;6.892520e-01;6.275988e-02;-2.176907e+00;-4.597542e-01;2.288174e+00;3.163291e+00;5.831577e-01;-1.811325e-01;4.209567e-01;1.320769e+00;1.101156e+00;7.757227e-01;7.425384e-01;3.307028e-01;-6.582581e-01;-2.991953e+00;-3.821337e-01;-9.114184e-01;3.812326e-01;-4.936146e-01;8.052246e-02
'unknown';33.870000;2.706129e+01;-6.040967e+01;-9.088609e+00;2.023987e+01;-4.136300e+01;-4.534200e-01;2.329510e+01;-1.078831e+01;1.906393e+01;2.317028e+01;-1.614947e+01;-2.389685e-01;1.770634e+01;2.703112e-01;-6.184933e-01;2.416028e+00;3.431043e+00;1.451805e-01;-9.884125e-01;-2.219449e+00;-6.025260e+00;-9.066610e-02;2.462353e-01;1.338391e+00;-1.303626e+00;-1.496462e-01;4.021265e-01;1.730127e+00;1.066074e+00;-3.307074e-02;-3.002065e-01;-8.470529e-01;-1.306041e+00;-2.289718e+00;-1.675472e-01;-1.569403e+00;-4.762337e-01;-4.917760e-01;1.614720e-01
'unknown';33.880000;2.881968e+01;-5.676130e+01;-1.133890e+01;1.657854e+01;-4.895047e+01;-1.137947e+01;7.447114e+00;-2.378611e+01;1.477361e+01;2.110079e+01;-2.248089e+01;-1.687177e+01;1.757599e+01;2.664843e-01;3.256224e+00;2.565468e+00;1.530536e+00;8.238361e-01;-6.281169e-01;-2.608187e+00;-7.886022e+00;-1.148197e+00;-2.612209e+00;1.668039e+00;9.609222e-02;9.594746e-02;3.923434e-01;1.250847e+00;3.497382e-01;-3.367826e-01;-9.007839e-01;-1.784201e+00;-5.735593e-01;-1.146196e-01;-1.177092e-01;-1.399150e+00;-1.007872e-01;7.101930e-01;2.104648e-01
'unknown';33.890000;2.847764e+01;-5.609761e+01;3.991407e-01;2.427785e+01;-4.854277e+01;-9.514935e+00;9.744172e+00;-2.982419e+01;2.182534e+01;1.711351e+01;-2.366252e+01;-1.210513e+01;1.751347e+01;1.253891e+00;3.967741e+00;2.856550e+00;4.447239e-01;-2.538998e+00;-4.446095e+00;-4.016927e+00;-7.417178e+00;-1.707399e+00;-3.461324e+00;1.980091e+00;7.299837e-01;4.309750e-01;2.045159e-01;4.670216e-01;-8.257553e-01;-5.428907e-01;-6.211808e-01;-2.100045e+00;3.234679e-02;2.093853e+00;8.896367e-02;-1.843777e-01;3.650027e-01;5.044807e-01;1.926986e-01
'unknown';33.900000;2.968686e+01;-4.781190e+01;-8.717921e-01;1.971078e+01;-4.973518e+01;-7.359531e+00;1.173764e+01;-4.400659e+01;7.546245e+00;9.592154e+00;-1.565336e+01;-2.860436e+00;1.852184e+01;1.588578e+00;2.193177e+00;1.287092e+00;1.574118e+00;-3.009861e+00;-6.502913e+00;-1.906298e+00;-2.054046e+00;-2.399335e-01;-2.853797e+00;2.338505e+00;3.117318e+00;5.808811e-01;-1.031104e-02;-8.588335e-01;-9.801979e-01;1.228233e-01;-2.839282e-01;-2.074662e+00;7.768448e-01;3.429854e+00;1.298335e+00;1.375535e+00;-1.959162e-01;-3.935192e-01;5.037633e-02
'unknown';33.910000;3.289716e+01;-4.504566e+01;-3.941143e-02;2.089737e+01;-5.366563e+01;-2.469387e+01;1.065211e+00;-3.776395e+01;1.414062e+01;1.161798e+01;-9.662779e+00;-3.594719e+00;1.938829e+01;6.318436e-01;2.248138e+00;-1.073560e+00;6.947986e-01;-1.043875e+00;-8.551239e+00;-2.408660e+00;1.528019e+00;-9.997968e-02;-5.548589e-01;2.828171e+00;-2.918360e-01;5.713800e-01;-5.689572e-01;-1.165491e+00;-9.460189e-01;-3.253399e-01;9.735144e-01;-3.302414e-01;1.241905e+00;3.329244e+00;1.218956e+00;1.983502e+00;-4.214615e-01;-1.031224e+00;-9.770968e-02
'unknown';33.920000;3.455281e+01;-5.132138e+01;-4.684162e+00;2.613937e+01;-6.143834e+01;-3.630457e+01;2.255105e+00;-3.008645e+01;1.741631e+01;9.579568e+00;-1.778823e+01;-5.540390e+00;1.954299e+01;5.259529e-01;-1.781422e-01;-3.704660e-01;2.019615e+00;-1.343367e+00;-8.948853e+00;4.719037e-01;4.790648e+00;4.539769e+00;2.812235e+00;2.644174e-01;-1.360594e+00;2.776266e-01;-6.089330e-01;-6.878712e-01;-8.037046e-01;-1.396276e+00;1.189473e+00;1.437258e+00;8.883938e-01;1.098129e+00;3.786194e-01;1.423517e+00;-3.435397e-01;-6.847122e-01;-1.814020e-01
'unknown';33.930000;2.920388e+01;-4.310218e+01;-3.062476e+00;2.453754e+01;-4.791057e+01;-3.779861e+01;2.442140e+00;-2.914416e+01;1.639041e+01;1.434551e+01;-8.454226e+00;-1.222433e+01;1.985979e+01;-1.059582e+00;-6.740559e-01;-1.044766e+00;-1.404724e+00;1.495326e+00;-4.874332e+00;1.003497e+00;5.806696e+00;1.997530e+00;3.623168e+00;9.098269e-01;-2.187179e+00;9.405384e-02;-6.535995e-02;-2.601099e-01;-7.020687e-01;-1.132396e+00;4.528689e-01;2.828043e+00;1.046642e+00;-8.685007e-01;1.491878e-01;-3.388951e-02;-5.676385e-01;6.357734e-01;-1.921270e-01
'unknown';33.940000;3.416326e+01;-4.967435e+01;-1.212590e+00;2.798877e+01;-5.932955e+01;-4.555143e+01;1.340869e+01;-2.436325e+01;2.912019e+01;2.228957e+01;-1.493555e+01;-5.348598e+00;1.967422e+01;-6.103737e-01;2.149181e-01;-2.745828e+00;-4.357499e+00;1.667902e+00;-1.155075e+00;8.295920e-01;1.297258e+00;6.044089e-01;2.174774e+00;1.579979e+00;6.414285e-01;-8.746586e-02;2.810605e-01;7.106181e-01;-8.461291e-01;-4.444424e-01;2.893471e-01;3.256588e+00;3.329464e-01;-1.980085e+00;-4.657149e-01;-1.102877e+00;-4.082321e-02;6.092617e-01;-1.245460e-01
'unknown';33.950000;2.779403e+01;-4.923946e+01;-6.999027e+00;1.294905e+01;-4.724340e+01;-4.444210e+01;5.059044e-01;-1.159208e+01;1.827633e+01;2.337882e+01;-6.539988e+00;-1.462651e+01;1.979294e+01;8.732071e-01;7.510589e-01;-3.396223e+00;-1.778625e+00;-2.851650e-01;1.692089e+00;2.645707e+00;-1.067790e+00;2.613639e+00;-4.055758e-01;-6.678019e-01;1.886020e+00;-2.067087e-01;6.987426e-01;7.027007e-01;4.216414e-02;1.118067e+00;-3.729042e-01;2.644450e+00;3.335710e-01;-1.665293e+00;-5.604263e-02;-1.214394e+00;-6.829391e-01;2.045033e-01;-6.643984e-02
'unknown';33.960000;3.220587e+01;-4.717815e+01;-1.644503e+01;1.014612e+01;-5.343242e+01;-3.875820e+01;7.371182e+00;-3.237621e+01;1.949539e+01;1.593678e+01;-1.084546e+01;-1.132160e+00;1.913908e+01;9.648609e-01;2.662391e+00;-3.425383e+00;-1.564608e-02;9.936146e-01;4.050875e+00;1.315531e+00;-1.672534e+00;1.903139e+00;-6.877762e-01;8.491157e-01;-3.508848e-01;-1.947220e-01;2.973644e-01;1.171058e-01;9.881210e-01;1.253261e+00;-8.811034e-02;1.653265e+00;9.541236e-02;1.100603e-01;-2.963231e-01;-5.079988e-01;-1.108246e+00;-1.061702e+00;4.853763e-03
'unknown';33.970000;3.454861e+01;-4.059498e+01;-1.242737e+01;2.456574e+01;-5.228496e+01;-3.273478e+01;1.868943e+01;-3.047663e+01;3.427101e+01;1.549402e+01;-1.383828e+01;-4.902455e+00;1.909382e+01;1.646513e+00;1.615711e+00;-4.941678e-01;2.014685e+00;-3.205071e-02;5.744944e+00;2.428383e+00;-1.034873e+00;1.067951e+00;-1.017528e+00;-2.139437e+00;-6.685060e-01;-1.845173e-01;-2.363563e-01;-6.641955e-01;8.993561e-01;-1.010155e-01;6.535259e-01;7.154658e-01;-3.398416e-01;1.093120e+00;-1.254982e+00;1.456639e-01;-1.209506e+00;-1.467242e+00;2.696827e-02
'unknown';33.980000;3.561028e+01;-4.068464e+01;-1.562533e+01;2.210220e+01;-5.184069e+01;-3.115071e+01;1.089458e+01;-2.328364e+01;3.063855e+01;2.279309e+01;-7.040823e+00;-1.196505e+01;1.905017e+01;4.897953e-01;3.681210e-01;7.437496e-01;1.215057e-02;1.100793e+00;5.084822e+00;1.415316e+00;1.831101e+00;-1.043627e-01;-5.924349e-02;-3.225436e+00;-3.389819e+00;-7.429276e-02;-3.059802e-01;-1.110453e+00;5.851026e-01;-2.889547e-02;8.876586e-01;-7.369618e-02;1.230291e-01;7.337035e-01;-1.120562e+00;1.916553e-01;-1.474017e+00;-5.077256e-01;1.901627e-03
'unknown';33.990000;3.432439e+01;-4.440766e+01;-9.879713e+00;1.704444e+01;-4.819952e+01;-1.952112e+01;1.088612e+01;-2.131273e+01;1.804450e+01;1.486303e+01;-1.913949e+01;-1.255260e+01;1.891481e+01;-7.104149e-02;-1.422784e+00;-9.840080e-01;-2.297601e+00;2.928875e+00;4.752444e+00;8.966066e-01;2.645993e+00;-2.657520e+00;8.477306e-03;-4.678055e+00;-3.930725e+00;-1.320820e-01;-4.595624e-01;-8.119360e-01;-1.051495e-01;4.100694e-01;1.242740e+00;-9.334536e-01;-1.384890e-01;-9.974400e-02;-7.900683e-01;4.298171e-01;-7.048516e-01;3.130981e-01;-1.538998e-02
'unknown';34.000000;3.476696e+01;-4.343121e+01;-1.400011e+01;1.396752e+01;-4.997118e+01;-1.994092e+01;1.834942e+01;-2.780265e+01;2.708683e+01;1.595606e+01;-2.432203e+01;-1.425618e+01;1.885712e+01;2.937374e-01;-1.370628e+00;-2.549496e-01;1.996020e+00;3.951445e+00;4.178644e+00;2.696564e+00;1.555501e-01;-1.836935e+00;-2.425025e-01;-5.251661e+00;-1.258403e+00;-2.114315e-01;-3.527704e-01;-4.777315e-01;-2.731252e-01;6.374018e-01;7.428879e-01;-1.203966e+00;-5.356920e-01;-4.707527e-01;-2.669106e-01;7.288125e-01;1.546624e-01;1.191483e+00;-2.448086e-02
